Timestamp,PM2.5,Temperature,Humidity,Soil_Moisture,Biodiversity_Index,Nutrient_Level,Water_Quality,Air_Quality_Index,Pollution_Level,Soil_pH,Dissolved_Oxygen,Chemical_Oxygen_Demand,Biochemical_Oxygen_Demand,Total_Dissolved_Solids,Ecological_Health_Label
6/15/2020 19:00,92.62805365,25.27855635,83.98902103,21.36287347,10,0,1,88.86116113,Moderate,5.596241013,8.597117397,176.9348205,129.2079539,261.3934241,Ecologically Degraded
6/15/2020 20:00,28.42897582,13.38898681,79.65307237,8.453218908,13,200,3,93.98344698,Moderate,7.27615446,8.231844884,257.2324983,112.2134124,228.3292476,Ecologically Degraded
6/15/2020 21:00,118.586373,26.13092322,74.11397445,35.27569726,11,0,0,95.83548749,Low,7.253075593,6.227883617,36.22822751,174.1827371,261.4348118,Ecologically Degraded
6/15/2020 22:00,51.82610055,24.09357362,75.06879655,35.88013616,6,50,0,95.80909745,Low,6.141972059,5.943755061,127.9623073,65.92964585,157.0617491,Ecologically Degraded
6/15/2020 23:00,45.14442916,19.98043086,74.89975286,18.51387004,5,50,0,127.4141929,Low,8.029434677,4.459897981,94.22716363,76.99717154,349.5803963,Ecologically Stable
6/16/2020 0:00,176.5136254,25.59650892,92.9813695,11.44029228,7,50,1,93.22388575,High,7.86872887,6.078739533,190.9993834,138.6814973,495.9015701,Ecologically Critical
6/16/2020 1:00,31.45212717,24.83817866,51.10223033,60.27613669,11,0,3,122.2214401,Moderate,8.247443985,9.750570458,179.3602424,162.5171313,309.3386206,Ecologically Healthy
6/16/2020 2:00,132.0650504,16.56470324,88.41372217,17.33885314,11,0,0,94.79362994,Low,6.73587052,7.781621418,188.482429,3.591254131,125.1831632,Ecologically Stable
6/16/2020 3:00,12.66393073,17.67122527,41.00577575,21.08782542,11,0,0,97.49962923,Low,7.833443775,4.852530145,20.01118496,101.5230798,150.9595594,Ecologically Healthy
6/16/2020 4:00,243.4777804,13.32676433,34.8552438,7.937979074,9,0,0,113.4642994,Low,5.425014048,8.746742523,218.3896888,82.64414299,197.1747038,Ecologically Healthy
6/16/2020 5:00,85.40743195,21.21578077,60.11086092,23.28428596,13,0,0,76.97260073,Low,8.227527677,7.015352937,92.44488985,1.511347242,439.2088535,Ecologically Critical
6/16/2020 6:00,21.67888105,15.43679357,41.48199992,9.122075137,18,0,2,78.39938427,Low,7.113864136,7.938930444,45.44176428,30.23115888,246.591519,Ecologically Critical
6/16/2020 7:00,82.50614694,13.98786086,50.28908259,3.628058204,4,0,0,102.6175489,Moderate,6.698273242,7.38377547,140.1270964,42.76689246,3.728059066,Ecologically Degraded
6/16/2020 8:00,267.5701913,22.67555735,76.16538023,26.18380684,9,0,0,121.9380523,Low,6.313090198,8.684599293,135.6081236,176.3784483,433.1195054,Ecologically Degraded
6/16/2020 9:00,28.25407566,25.23417817,99.12845339,30.39145213,13,0,3,114.2035056,Low,7.057924786,5.285181341,70.70527839,130.8800024,78.57441939,Ecologically Healthy
6/16/2020 10:00,133.113655,21.04047101,65.19202223,54.60244824,11,0,1,121.2767343,Low,7.219583003,8.560387798,281.0121352,41.86638513,209.0828491,Ecologically Healthy
6/16/2020 11:00,101.4033772,13.25875899,92.98955165,10.42781086,8,0,1,101.0219652,Low,7.726219382,4.083962785,200.8388542,80.60985223,181.3538346,Ecologically Healthy
6/16/2020 12:00,51.03858317,13.08841001,59.38901399,8.963067797,11,0,0,84.79986954,Moderate,6.760255193,7.255764581,231.4362566,15.43557467,478.8914096,Ecologically Healthy
6/16/2020 13:00,86.54610727,19.93337983,57.87380937,41.04523119,10,50,0,101.5162212,Low,6.506406451,8.492161386,96.85252111,42.79294264,385.4966115,Ecologically Healthy
6/16/2020 14:00,86.41854782,23.65661591,91.98634536,47.88105477,10,50,0,91.94892187,Moderate,5.976293216,7.524640138,268.8247431,6.061974462,365.4667772,Ecologically Healthy
6/16/2020 15:00,10.60895968,25.11457767,51.58657921,26.39385454,10,50,0,119.4926276,Low,6.762266697,11.32535334,172.0147824,133.2794149,154.4605905,Ecologically Degraded
6/16/2020 16:00,39.92557923,19.9716767,60.92221544,29.79954163,6,150,0,135.4753405,Low,5.10848651,6.774299918,268.5688552,39.63070391,458.8238032,Ecologically Healthy
6/16/2020 17:00,57.87619065,16.90457041,32.56519616,58.22989268,10,50,2,86.95681062,Low,6.676993784,4.169740257,11.53439958,167.2681211,366.2488748,Ecologically Healthy
6/16/2020 18:00,213.2854778,24.68989916,96.14119316,14.19773475,12,150,0,96.68351869,Moderate,7.111749414,10.79325726,166.2502351,182.3213492,85.9004799,Ecologically Healthy
6/16/2020 19:00,326.5321145,21.91178765,56.16312734,30.09185727,7,0,0,89.08729246,Low,7.828692302,7.192796145,215.2202218,144.0405684,229.6820052,Ecologically Degraded
6/16/2020 20:00,21.65018465,13.71710047,67.7076679,76.62311095,9,0,0,93.11718248,Low,7.091682967,5.205497301,284.9263491,82.19531379,105.0178795,Ecologically Healthy
6/16/2020 21:00,146.5707629,27.10264771,71.55692358,22.70086174,6,50,2,106.1869991,Low,6.253144948,7.063029297,52.59469147,120.4253781,71.28776438,Ecologically Stable
6/16/2020 22:00,19.45471147,19.98460978,67.82105111,35.33126219,7,50,1,83.00125992,Low,7.745433781,5.399399998,34.85981362,62.98096967,268.6239296,Ecologically Stable
6/16/2020 23:00,282.1022531,21.375173,58.90323505,17.68791229,11,50,3,104.2666922,Moderate,6.150316579,5.588819281,198.9551448,127.5464808,320.8948746,Ecologically Healthy
6/17/2020 0:00,110.6735036,23.07129845,42.01442399,51.58214589,15,0,1,123.0435903,High,7.142710487,7.424470887,276.3761297,82.49095765,160.2940837,Ecologically Stable
6/17/2020 1:00,70.72954448,22.62908044,75.82677351,39.02540861,9,0,0,77.81348124,Low,6.757678793,8.98763014,228.6349315,145.6317904,364.3931348,Ecologically Critical
6/17/2020 2:00,57.46908354,15.72552456,96.41277949,13.68844056,6,0,0,87.2202523,High,5.401627265,7.942214913,170.6519432,34.49990296,177.6559728,Ecologically Healthy
6/17/2020 3:00,81.07555237,8.352768807,68.14896608,49.16082382,8,0,2,132.7235652,High,6.991935075,8.039118304,272.1168078,107.0516234,477.7495164,Ecologically Stable
6/17/2020 4:00,44.65832345,20.58713453,30.3049479,3.890174463,12,0,0,97.9487124,Low,6.943891263,9.203536615,59.47729029,67.89744022,139.3971678,Ecologically Healthy
6/17/2020 5:00,63.89702995,23.8443517,52.5173448,22.39083213,10,100,0,89.1400046,Low,5.470114965,11.27436953,17.96749096,21.39562626,295.6756365,Ecologically Healthy
6/17/2020 6:00,28.57042121,24.92656639,44.93109846,45.78567893,9,0,1,104.5315,Low,5.058612107,8.512734395,97.1002915,4.912923445,149.4318907,Ecologically Stable
6/17/2020 7:00,121.6893213,21.4585082,51.22479451,35.98935266,12,50,3,93.89781695,High,7.177511503,9.314540077,49.18420655,174.1891105,180.9687551,Ecologically Critical
6/17/2020 8:00,59.01112415,17.20494734,64.79582152,7.619937904,9,50,1,129.3712843,Moderate,6.622001926,6.16496655,57.26996206,187.4070407,433.4357076,Ecologically Healthy
6/17/2020 9:00,90.84862582,13.36754812,97.93956422,3.428717653,12,0,2,64.3168687,Moderate,6.049953295,5.703854481,229.7112233,38.11907227,177.7320191,Ecologically Degraded
6/17/2020 10:00,194.746142,18.84754545,77.16626127,31.65236153,8,0,0,71.18895946,Low,6.995273108,6.357817505,192.2257873,134.4183007,464.4544203,Ecologically Healthy
6/17/2020 11:00,132.8065408,15.37549896,57.64862838,2.304602228,8,0,0,87.89939837,Low,6.488863125,6.77714651,199.6533132,17.69564252,359.9948719,Ecologically Degraded
6/17/2020 12:00,38.43813233,21.80187795,90.34047155,14.7329354,17,50,1,73.9003846,Low,6.437925847,10.03716509,180.0837126,119.3601922,445.5016947,Ecologically Healthy
6/17/2020 13:00,124.4447189,22.49896437,87.52327667,52.8880463,5,0,0,83.73771116,Low,5.084257742,6.335010195,186.3923167,25.04360379,394.4421151,Ecologically Stable
6/17/2020 14:00,95.18207477,12.79647864,40.24118342,22.71621412,5,100,0,98.58596671,Moderate,7.158969427,6.919799097,33.67339237,149.4931209,358.0686143,Ecologically Healthy
6/17/2020 15:00,10.03742339,27.03244276,60.35417221,21.68643719,8,50,0,111.8082068,Low,5.514749373,8.016521115,67.81464174,169.6586385,139.8790451,Ecologically Healthy
6/17/2020 16:00,126.2408278,12.58569458,41.78449765,37.16121642,10,0,2,124.1612809,Moderate,7.248343319,6.117248992,184.302412,69.87694233,26.60896217,Ecologically Healthy
6/17/2020 17:00,85.18082487,16.74310831,31.58978762,24.2832045,6,50,0,107.2656552,Low,7.382135133,10.33202194,200.4597912,72.50338489,403.9095234,Ecologically Stable
6/17/2020 18:00,54.77147267,21.94339532,48.84260818,13.85880382,9,100,2,105.3557297,Moderate,5.57821906,5.001732797,57.98865427,32.2721228,70.28832927,Ecologically Healthy
6/17/2020 19:00,136.2069739,28.51301443,70.87931667,38.02219496,12,50,0,125.0693896,Low,7.83250699,8.364490626,152.4299258,95.83011828,447.3529419,Ecologically Stable
6/17/2020 20:00,43.38794281,20.39069818,80.35738329,38.51704556,10,0,0,96.05125563,Low,6.815003154,13.47913555,206.5606784,157.3681757,322.6036086,Ecologically Stable
6/17/2020 21:00,127.3680348,30.23856518,73.35784372,37.9358802,8,0,1,121.3168916,Low,7.233436885,5.608368666,229.8706777,130.0083233,481.9552867,Ecologically Healthy
6/17/2020 22:00,200.5854427,18.44073734,78.08594464,45.79834825,10,0,0,109.1271691,Low,8.418106789,6.241343068,5.993107777,191.2409259,418.2609463,Ecologically Healthy
6/17/2020 23:00,32.16793484,15.10481015,42.42893193,39.55522668,8,0,0,135.8797323,Low,7.446656179,9.107430106,142.0349789,156.6405628,327.301901,Ecologically Healthy
6/18/2020 0:00,122.5568694,25.40548714,34.89930808,35.10661564,9,50,1,66.20640912,Low,6.164829235,7.076225617,256.8066437,110.5906067,142.2171175,Ecologically Healthy
6/18/2020 1:00,3.737740826,24.16153778,99.21552494,39.24835416,6,0,0,67.94984388,High,7.421664444,8.357784188,73.49837783,34.68091664,210.0821066,Ecologically Degraded
6/18/2020 2:00,74.0924208,22.02900224,36.33702515,19.37930833,12,50,0,84.76267089,Low,7.868083464,7.843513547,205.5980496,107.3979823,445.9340003,Ecologically Healthy
6/18/2020 3:00,97.79961882,15.19409066,35.95903955,29.49779156,14,100,0,151.3456429,Low,7.390403196,3.879492111,10.7173481,136.3302628,38.65630922,Ecologically Healthy
6/18/2020 4:00,52.89627638,34.03318494,36.96285333,46.68529295,7,100,1,65.88853653,Moderate,5.4765032,6.392415538,37.99511971,11.70844155,6.001321612,Ecologically Stable
6/18/2020 5:00,79.28217332,20.25788597,88.94715419,45.55098886,8,100,1,85.82707113,Low,7.835866835,5.565587597,37.1535891,109.4825181,393.5003562,Ecologically Stable
6/18/2020 6:00,53.89549639,17.81815193,94.05100549,22.53856909,10,0,2,91.97137468,Low,5.992246536,5.367966455,92.99417835,22.20649115,59.33941575,Ecologically Stable
6/18/2020 7:00,33.70012254,21.15827356,38.99381884,29.86375197,14,0,1,93.39863687,Low,8.424208087,6.89959329,46.65401423,142.6884925,309.2519169,Ecologically Degraded
6/18/2020 8:00,150.2256783,22.02077966,79.84635797,30.79173878,12,0,0,82.7118539,Low,6.336281872,7.180135648,28.95544758,154.9165269,120.8029817,Ecologically Degraded
6/18/2020 9:00,20.20369541,24.26252919,47.90312641,14.35054597,9,0,0,118.8342209,Low,6.749684273,2.604462303,16.08132969,12.09128224,344.2601588,Ecologically Degraded
6/18/2020 10:00,110.669321,21.58484395,39.60707423,19.13534742,10,50,1,110.5663335,High,8.374710221,4.966236679,173.2551523,90.23397688,283.9359738,Ecologically Healthy
6/18/2020 11:00,60.64714776,21.75135053,88.66378605,21.46049589,13,150,0,97.80632372,Low,7.729770541,4.937551367,117.2182036,107.9781862,218.2794171,Ecologically Healthy
6/18/2020 12:00,79.23267147,12.51749724,53.62223267,49.26851162,17,0,0,106.6134008,Moderate,5.175615807,10.87940645,24.60366268,149.5926648,265.6122501,Ecologically Healthy
6/18/2020 13:00,106.4870312,14.93099709,96.11163056,60.86620364,6,100,0,91.51283322,Moderate,7.918728283,9.602080521,235.3469715,38.57931505,130.8934272,Ecologically Healthy
6/18/2020 14:00,179.7836492,20.64564397,78.64877821,57.06736887,7,50,3,78.96120285,Low,6.968069051,4.872104409,69.29207454,26.69684272,433.9282024,Ecologically Healthy
6/18/2020 15:00,53.36956873,25.46510695,47.15792783,9.818761193,11,0,0,96.11730447,High,8.499213196,7.84582011,103.6609378,183.047754,153.1638697,Ecologically Healthy
6/18/2020 16:00,28.88823046,18.71516043,84.92265822,16.57285429,5,100,0,79.886232,Low,8.363635932,8.464440847,93.27954001,10.7161843,35.04203259,Ecologically Stable
6/18/2020 17:00,83.28114076,20.21233426,93.35044839,32.00689783,16,0,0,88.16407646,Low,8.456292156,5.58579804,261.1887452,104.4065673,111.0716657,Ecologically Stable
6/18/2020 18:00,83.87946377,20.22254744,83.66629657,31.8893425,10,0,0,87.57480764,Low,5.958440757,8.264860031,19.26328158,83.21753554,203.6234259,Ecologically Healthy
6/18/2020 19:00,233.5182612,18.74547225,38.70890086,38.3589512,10,0,1,112.4804496,Low,7.100100592,7.206105851,265.2248699,60.47623431,311.5132378,Ecologically Degraded
6/18/2020 20:00,30.28335725,17.48104326,50.40811699,13.38997498,12,0,0,100.9970232,Low,6.251631484,4.071846948,190.9305317,109.6702468,482.5399265,Ecologically Healthy
6/18/2020 21:00,132.338924,15.44749163,35.5461642,23.14296606,11,50,0,120.1448558,Low,6.124681486,5.270883714,289.0085648,181.4920585,380.9863184,Ecologically Degraded
6/18/2020 22:00,100.5042584,14.27799606,63.10986528,34.59329171,11,0,1,86.97347586,Moderate,7.333654063,4.908597354,82.21289458,111.0338843,29.71063489,Ecologically Healthy
6/18/2020 23:00,170.3425995,29.04790678,31.7585871,13.69319782,7,150,0,93.76857113,Low,5.642858407,3.443895061,99.77350901,122.6844635,267.617817,Ecologically Critical
6/19/2020 0:00,29.13725597,14.20516377,97.7543625,23.63913823,10,0,0,113.7240647,High,6.279637087,8.734565398,142.7665558,137.8166554,427.432875,Ecologically Stable
6/19/2020 1:00,77.05575646,22.23853626,57.8411537,8.360025477,14,50,1,125.5775894,Low,7.228894714,5.673745299,135.3938859,199.8112345,374.9588882,Ecologically Healthy
6/19/2020 2:00,190.4351193,20.27306517,86.27992609,29.87032757,13,100,2,127.350754,Moderate,6.927886068,4.085142804,119.0130925,11.99857507,126.6049582,Ecologically Healthy
6/19/2020 3:00,8.355672575,19.78525262,81.09789336,26.88264039,8,100,1,101.7885199,High,7.999799266,5.401982916,11.66724942,190.03698,148.2027573,Ecologically Stable
6/19/2020 4:00,24.28696538,24.56303964,34.73165116,26.9783084,10,50,0,131.6223858,Low,6.476996714,5.717514374,55.80787745,139.0382098,15.51025219,Ecologically Healthy
6/19/2020 5:00,126.9718113,19.16426044,73.06291188,59.78731782,8,0,0,83.16859676,Moderate,6.322510732,9.557916034,252.3324938,117.307983,427.2146435,Ecologically Healthy
6/19/2020 6:00,21.48868657,20.2240018,61.32014481,29.52329056,11,50,0,88.74534291,Low,6.542624713,6.677311621,52.60531385,163.1938362,87.14971691,Ecologically Healthy
6/19/2020 7:00,81.70785995,16.19398637,50.33763724,65.23774626,12,0,0,150.6638455,Low,7.806311465,7.513249851,110.6940051,122.297568,327.3750501,Ecologically Critical
6/19/2020 8:00,37.77277003,6.672087899,43.59845395,11.26779245,17,0,0,95.66663432,Moderate,8.13910076,5.194372505,39.80329584,59.89988782,106.3371228,Ecologically Stable
6/19/2020 9:00,98.09293993,27.75006134,67.84769105,23.63173272,6,0,0,81.86940278,Low,6.263422631,6.045892224,210.6650168,39.40417197,91.43278157,Ecologically Healthy
6/19/2020 10:00,267.0689097,21.23923961,88.63566763,18.04749549,14,50,0,94.78516512,Low,7.862637943,7.743669717,112.7956798,84.79647945,193.2419464,Ecologically Degraded
6/19/2020 11:00,45.94277271,28.30917922,50.81664304,51.48560013,6,0,1,70.44551361,Low,6.862614839,4.297232934,196.6230208,187.2800672,98.21404394,Ecologically Stable
6/19/2020 12:00,40.90700818,16.80177399,93.37962939,8.063306476,5,50,0,99.64604434,Low,5.115562619,10.42003213,12.78600166,194.2174521,346.4035887,Ecologically Stable
6/19/2020 13:00,181.4119988,18.58252556,41.0289549,45.04762218,7,50,0,85.42214146,Low,7.33414092,7.82609739,233.3237548,93.86338758,188.3241621,Ecologically Degraded
6/19/2020 14:00,31.22282561,20.82507597,36.1635341,22.41815776,12,50,1,91.14615444,High,7.899697906,6.945990163,244.9133464,29.86251006,398.9860936,Ecologically Stable
6/19/2020 15:00,22.33899163,16.05077092,83.86955942,33.29775766,8,50,2,46.62328487,Low,6.886142782,3.790138099,183.0903158,79.31071043,59.56669978,Ecologically Healthy
6/19/2020 16:00,36.34885689,18.49844772,98.1112225,12.21929017,10,0,0,81.35791451,Moderate,6.980291453,5.357745819,51.75123873,40.97826568,493.4928538,Ecologically Healthy
6/19/2020 17:00,116.7784368,25.2301,94.09793813,21.4243774,10,0,0,91.90189671,Low,7.055342521,5.769197636,155.5097295,48.06816233,139.4361348,Ecologically Stable
6/19/2020 18:00,38.29812697,32.08668986,75.51691571,60.80368725,10,0,0,109.9415448,Moderate,6.671468403,7.243307524,211.224614,95.38939971,335.9351492,Ecologically Healthy
6/19/2020 19:00,102.3776157,24.09985139,33.9526216,38.86777375,14,0,2,102.2571319,Low,5.139535295,7.048175631,54.54537622,8.226661063,137.7034924,Ecologically Healthy
6/19/2020 20:00,128.5677419,17.04301012,98.66469998,31.27499114,13,0,0,76.19134123,Low,5.409735,3.12926643,71.30093775,18.58105763,395.8339259,Ecologically Healthy
6/19/2020 21:00,62.31785465,19.04166983,71.93275118,11.37018374,14,150,0,109.4591052,Moderate,8.211135728,5.114580956,269.4671162,117.7796276,166.7279977,Ecologically Degraded
6/19/2020 22:00,59.1757233,23.53458842,95.43537043,28.55518624,2,50,0,125.8846275,Low,8.340066558,7.432040571,29.49009427,155.9308191,358.5228607,Ecologically Healthy
6/19/2020 23:00,77.4266456,23.73974042,47.3543922,18.7513602,5,0,1,65.2703882,High,8.399804962,5.451232181,10.79148895,10.76158008,152.5780559,Ecologically Stable
6/20/2020 0:00,275.9566787,16.63969964,67.62748695,22.45483682,11,0,1,65.2770486,Low,7.996230881,8.830408648,143.8074089,137.4513064,370.1229609,Ecologically Stable
6/20/2020 1:00,52.94371481,15.63015071,31.17430268,34.89983457,16,50,0,80.92364696,High,6.95385343,6.647883128,125.3337581,161.6696224,255.766085,Ecologically Healthy
6/20/2020 2:00,80.9144264,26.0891936,32.00448355,11.07122348,17,0,0,80.98015875,High,6.203456985,6.106275977,265.3667963,7.080968306,132.1949056,Ecologically Healthy
6/20/2020 3:00,231.6176066,15.9611294,37.5140789,17.95054805,4,50,0,121.5949575,Low,8.209150929,5.149757429,63.71445668,94.62265308,25.86660513,Ecologically Healthy
6/20/2020 4:00,244.7844102,20.61559095,37.37011687,26.33136081,16,50,0,84.3096815,Moderate,5.300180694,4.07542539,217.3660528,187.3608762,349.8911102,Ecologically Healthy
6/20/2020 5:00,48.93091392,25.98185123,79.72025992,32.38460309,14,0,0,52.85999093,Low,5.675032435,4.213137911,183.0655521,188.6979587,291.1160323,Ecologically Degraded
6/20/2020 6:00,30.87730977,24.97112655,64.87334645,43.59560316,12,50,0,106.4858068,Low,7.267771586,8.534527572,235.6461075,114.7046425,219.0660515,Ecologically Stable
6/20/2020 7:00,152.2724324,23.01610869,47.65485959,44.20091544,8,0,0,121.9561706,Low,5.541917674,7.693543446,91.44637471,49.60342119,198.1445136,Ecologically Stable
6/20/2020 8:00,75.3714233,16.95587646,46.82018847,7.727795331,16,0,0,83.92963436,Moderate,8.152219423,5.646721176,292.5816322,30.82673796,373.684092,Ecologically Healthy
6/20/2020 9:00,226.974826,21.71168849,72.13349442,25.95801477,9,0,1,100.5274973,Low,5.266307504,9.669120527,201.3535106,146.8187098,22.32413988,Ecologically Healthy
6/20/2020 10:00,18.1931406,22.879188,41.76169347,26.58943316,10,50,0,69.3838521,Low,7.921685884,3.935171356,207.2055063,151.5796793,119.1796604,Ecologically Critical
6/20/2020 11:00,30.86210314,19.74958255,62.93039772,40.47738411,7,100,1,58.26527728,Low,8.154894844,6.955787657,222.9473603,51.93099665,458.132941,Ecologically Stable
6/20/2020 12:00,82.11950911,19.91113003,65.35374122,42.43305341,10,50,0,107.2887476,Low,6.070277528,11.16883991,275.4469212,97.03852232,121.5012934,Ecologically Healthy
6/20/2020 13:00,89.33552444,19.26806893,64.76887153,17.02713918,12,50,2,68.02230365,Moderate,7.98335204,10.39558272,184.767015,132.858165,493.711982,Ecologically Stable
6/20/2020 14:00,42.66146259,22.71978043,98.03701259,43.52535702,12,0,1,113.1402444,High,5.907208674,7.305643654,93.9966133,41.86582573,128.5917856,Ecologically Stable
6/20/2020 15:00,93.83631047,13.82581678,45.32525456,44.67554695,13,0,1,117.3460833,Low,7.176506185,3.808078895,120.6606883,130.5311899,434.4977169,Ecologically Healthy
6/20/2020 16:00,160.0237155,23.7482052,84.48419626,21.86979778,16,100,1,83.10575917,Low,5.908631478,9.795380225,258.5934837,36.48991065,443.7188356,Ecologically Stable
6/20/2020 17:00,85.66245856,21.62312602,93.20257076,27.14494291,8,50,0,69.7558632,Low,7.532882374,5.914699681,179.2652895,119.1028634,136.3846799,Ecologically Degraded
6/20/2020 18:00,157.7905499,18.69220159,74.73256734,9.607533146,9,50,0,90.75442787,Low,5.295695904,7.796187033,226.515656,110.1805061,395.670722,Ecologically Healthy
6/20/2020 19:00,61.28113602,22.46422289,83.64611968,50.1675346,6,0,0,114.1823568,Low,5.951849353,6.201970671,182.5703646,3.297724049,368.3162023,Ecologically Critical
6/20/2020 20:00,173.6386594,15.7527044,70.94003818,23.83009269,10,150,1,101.5675752,Low,7.278960762,8.646074553,153.1659543,27.26106832,235.5835586,Ecologically Critical
6/20/2020 21:00,113.8596773,12.6118561,68.71924152,21.37692968,9,50,1,95.05060265,Low,7.7580076,8.539004703,229.1178819,152.1588468,239.9069966,Ecologically Healthy
6/20/2020 22:00,35.59244477,13.93000228,76.40274142,20.1221921,11,0,0,91.83093021,Moderate,5.728050004,6.9113139,145.5380563,64.32083054,492.0550251,Ecologically Stable
6/20/2020 23:00,112.2180917,24.06548523,50.5572665,20.24412305,8,50,2,132.5221884,Moderate,6.555862791,7.453398604,268.1788345,126.7548958,220.0041569,Ecologically Degraded
6/21/2020 0:00,81.37403986,24.85567921,57.82296388,35.63479529,8,0,0,137.0251575,Low,5.587772194,9.959214762,217.1842033,55.57383829,411.0818463,Ecologically Stable
6/21/2020 1:00,93.39201954,15.34829871,51.13874737,2.11930364,18,0,0,86.82126608,Low,5.405942107,7.700635402,86.84180123,21.59017434,200.9668146,Ecologically Healthy
6/21/2020 2:00,80.77519142,18.15902393,72.57175884,49.22328397,9,100,2,137.2283164,Low,6.194206959,7.883015792,34.43967006,25.76179969,65.71277255,Ecologically Healthy
6/21/2020 3:00,49.88465647,26.99028049,94.43013038,21.75516234,15,150,1,114.1517673,Moderate,5.32042131,7.476868284,199.9616458,43.34781369,210.3693231,Ecologically Healthy
6/21/2020 4:00,102.0641616,13.42757202,33.04154021,24.63430896,11,0,2,93.01145701,Low,6.981617677,3.994991354,167.7077251,187.2349652,186.7469386,Ecologically Degraded
6/21/2020 5:00,85.40150322,16.94515982,35.39483284,28.63029206,5,100,1,97.26289002,Low,8.245521148,4.331319324,65.12696689,11.77389479,53.81513918,Ecologically Stable
6/21/2020 6:00,26.54522012,30.43830201,50.00099686,17.80247322,6,100,0,93.61367992,Moderate,7.502446115,4.705763199,206.464809,77.96082509,188.6304938,Ecologically Healthy
6/21/2020 7:00,122.4937308,21.01367847,41.34814221,17.32714469,7,0,0,111.2747372,Low,7.234124782,4.011887275,246.0132065,14.62679818,256.5443366,Ecologically Stable
6/21/2020 8:00,13.23802836,18.07928022,44.66863212,23.15643135,12,100,0,110.0529732,Moderate,8.424413963,8.378362467,46.85763389,77.47217103,64.86256449,Ecologically Healthy
6/21/2020 9:00,133.4646082,12.20137995,82.11019343,38.56414762,8,0,0,135.8497544,Low,5.499115273,9.105611623,142.9843908,137.0904354,298.7638407,Ecologically Degraded
6/21/2020 10:00,30.67495973,16.17243217,57.03479399,39.3372809,13,100,1,97.34390582,Low,7.148775918,4.648089594,122.8262194,139.6354075,53.09960893,Ecologically Healthy
6/21/2020 11:00,31.90706224,27.82160194,35.85931413,7.248672488,9,0,0,64.35974709,Low,5.703222339,7.97957813,243.9415378,47.74050375,267.0205809,Ecologically Healthy
6/21/2020 12:00,22.1058946,21.35916434,32.80987422,31.85085996,14,0,0,110.2177445,Low,6.173111419,5.006429461,299.7514796,141.6678169,300.295914,Ecologically Healthy
6/21/2020 13:00,325.0963457,22.12952022,50.52414826,23.39189549,9,0,0,125.2392828,Low,8.020429459,2.894544401,278.2147889,109.9737234,208.3580823,Ecologically Healthy
6/21/2020 14:00,199.0336045,22.10312835,88.27767373,50.36316134,8,100,0,132.6523644,High,8.418379412,7.082953593,298.8857411,111.2325754,414.7087364,Ecologically Healthy
6/21/2020 15:00,50.91268454,20.28420546,36.73874133,31.73249075,15,50,1,66.92905575,Low,5.48221862,8.354908673,222.3273695,188.188677,225.9755066,Ecologically Critical
6/21/2020 16:00,90.61886003,23.64732711,64.61766663,62.68702642,5,0,0,88.7458305,High,5.35577715,5.881544585,272.7140033,81.77182283,162.3990402,Ecologically Healthy
6/21/2020 17:00,118.8623582,28.92280265,68.43213699,23.5415292,13,50,0,83.69401694,High,6.750876616,8.909786258,120.056329,125.8423526,56.19111142,Ecologically Healthy
6/21/2020 18:00,33.68302985,17.33681333,41.56157368,19.17258448,8,50,1,100.1200099,Low,8.426713535,2.034225237,138.7249719,31.19569922,67.5498199,Ecologically Healthy
6/21/2020 19:00,3.873208526,25.25409872,82.99705131,29.36289611,20,50,1,66.48464461,Low,8.408907844,4.452155341,97.88963313,54.27818595,301.4065998,Ecologically Stable
6/21/2020 20:00,50.99092739,25.69171787,91.44772782,31.05880823,7,0,0,105.7268999,Moderate,5.92217144,9.053225381,58.11885078,93.06005322,326.9836066,Ecologically Healthy
6/21/2020 21:00,26.23171531,21.01448769,65.79140452,38.3303645,7,50,1,103.9039186,Low,5.447460202,8.923418043,182.9067916,127.2969718,205.3029488,Ecologically Stable
6/21/2020 22:00,48.62724218,24.59349606,40.77629991,14.67044838,9,0,0,121.3640166,Moderate,5.818526529,7.670800744,105.2615981,71.63550569,380.7659872,Ecologically Critical
6/21/2020 23:00,89.80812836,23.93316944,30.0710183,49.12049001,10,100,0,118.7178567,Low,7.101179257,8.405365559,171.9946969,55.52467426,114.8576123,Ecologically Healthy
6/22/2020 0:00,13.17970114,16.30311979,32.44919192,30.88988355,8,0,0,97.06012092,Low,6.361760518,7.826862689,192.24816,25.76842524,238.5234647,Ecologically Critical
6/22/2020 1:00,68.70745914,27.8305186,78.22378079,27.39905807,12,0,0,117.7779516,High,5.646803346,6.810160065,138.6910746,28.41442828,415.3180775,Ecologically Healthy
6/22/2020 2:00,73.09854716,25.15267019,31.63395372,2.266981695,8,0,1,89.40948074,Low,5.34382092,11.37459906,157.0708898,16.52404158,436.7592898,Ecologically Degraded
6/22/2020 3:00,109.8348781,30.12280882,33.60596576,34.9066178,7,150,0,104.7795374,Low,8.423024839,2.496954711,286.8172365,45.82783282,49.35503832,Ecologically Healthy
6/22/2020 4:00,87.27843461,28.91492286,87.76641854,25.31028414,8,0,0,79.51485856,Low,8.120303565,9.084416371,124.856871,191.7372236,27.42321795,Ecologically Healthy
